timestamp,parameter,value
2025-01-01 22:41:00,PAYLOAD_TEMP_CAM,23.2591
2025-01-01 22:41:10,PAYLOAD_TEMP_SENSOR,25.7862
2025-01-01 22:41:20,OBC_TEMP,36.4294
2025-01-01 22:41:30,TRANS_TEMP,39.627
2025-01-01 22:41:40,STRUCT_TEMP_PANEL_X,5.6337
2025-01-01 22:41:50,STRUCT_TEMP_PANEL_Y,33.8617
2025-01-01 22:42:00,STRUCT_TEMP_PANEL_Z,36.8695
2025-01-01 22:42:10,RADIATOR_TEMP,-14.6593
2025-01-01 22:42:20,GYRO_X,0.0362
2025-01-01 22:42:30,GYRO_Y,0.0243
2025-01-01 22:42:40,GYRO_Z,0.0144
2025-01-01 22:42:50,MAGNETOMETER_X,-9.6169
2025-01-01 22:43:00,MAGNETOMETER_Y,15.9905
2025-01-01 22:43:10,MAGNETOMETER_Z,21.0269
2025-01-01 22:43:20,REACTION_WHEEL_SPD_X,1304.365
2025-01-01 22:43:30,REACTION_WHEEL_SPD_Y,-611.1694
2025-01-01 22:43:40,REACTION_WHEEL_SPD_Z,1507.7742
2025-01-01 22:43:50,ATTITUDE_ROLL,-0.2246
2025-01-01 22:44:00,ATTITUDE_PITCH,1.1522
2025-01-01 22:44:10,ATTITUDE_YAW,1.8082
2025-01-01 22:44:20,STAR_TRACKER_VALID,0.7366
2025-01-01 22:44:30,SUN_SENSOR_ANGLE,134.265
2025-01-01 22:44:40,RF_SIGNAL_STRENGTH,-55.0956
2025-01-01 22:44:50,RF_NOISE_FLOOR,-92.8534
2025-01-01 22:45:00,TX_POWER,3.7321
2025-01-01 22:45:10,LINK_MARGIN,17.1565
2025-01-01 22:45:20,DATA_RATE_KBPS,94.6641
2025-01-01 22:45:30,PACKET_LOSS_RATE,0.9449
2025-01-01 22:45:40,CPU_USAGE,48.3127
2025-01-01 22:45:50,MEMORY_USAGE,61.9547
2025-01-01 22:46:00,FLASH_WRITE_RATE,3.8565
2025-01-01 22:46:10,WATCHDOG_COUNTER,79.5024
2025-01-01 22:46:20,TANK_PRESSURE,294.7267
2025-01-01 22:46:30,THRUSTER_VALVE_TEMP,19.7537
2025-01-01 22:46:40,BATT_VOLTAGE_1,27.7624
2025-01-01 22:46:50,BATT_VOLTAGE_2,28.7785
2025-01-01 22:47:00,BATT_CURRENT_1,3.1908
2025-01-01 22:47:10,BATT_CURRENT_2,3.2183
2025-01-01 22:47:20,BATT_TEMP_1,26.1702
2025-01-01 22:47:30,BATT_TEMP_2,27.6214
2025-01-01 22:47:40,BATT_SOC,89.6622
2025-01-01 22:47:50,SOLAR_PANEL_VOLT_A,32.5545
2025-01-01 22:48:00,SOLAR_PANEL_VOLT_B,30.3757
2025-01-01 22:48:10,SOLAR_PANEL_CURR_A,4.8641
2025-01-01 22:48:20,SOLAR_PANEL_CURR_B,4.6942
2025-01-01 22:48:30,SOLAR_POWER_TOTAL,96.04
2025-01-01 22:48:40,BUS_VOLTAGE,28.7278
2025-01-01 22:48:50,BUS_CURRENT,9.4802
2025-01-01 22:49:00,THRUSTER_TEMP_1,23.9545
2025-01-01 22:49:10,THRUSTER_TEMP_2,23.7447
2025-01-01 22:49:20,PAYLOAD_TEMP_CAM,25.023
2025-01-01 22:49:30,PAYLOAD_TEMP_SENSOR,25.0082
2025-01-01 22:49:40,OBC_TEMP,42.117
2025-01-01 22:49:50,TRANS_TEMP,43.9357
2025-01-01 22:50:00,STRUCT_TEMP_PANEL_X,3.7989
2025-01-01 22:50:10,STRUCT_TEMP_PANEL_Y,32.1339
2025-01-01 22:50:20,STRUCT_TEMP_PANEL_Z,37.1933
2025-01-01 22:50:30,RADIATOR_TEMP,-1.4219
2025-01-01 22:50:40,GYRO_X,0.0395
2025-01-01 22:50:50,GYRO_Y,-0.0234
2025-01-01 22:51:00,GYRO_Z,-0.0136
2025-01-01 22:51:10,MAGNETOMETER_X,12.6478
2025-01-01 22:51:20,MAGNETOMETER_Y,31.5291
2025-01-01 22:51:30,MAGNETOMETER_Z,33.9782
2025-01-01 22:51:40,REACTION_WHEEL_SPD_X,636.5976
2025-01-01 22:51:50,REACTION_WHEEL_SPD_Y,-121.9072
2025-01-01 22:52:00,REACTION_WHEEL_SPD_Z,1488.7094
2025-01-01 22:52:10,ATTITUDE_ROLL,-0.7022
2025-01-01 22:52:20,ATTITUDE_PITCH,0.9831
2025-01-01 22:52:30,ATTITUDE_YAW,2.2127
2025-01-01 22:52:40,STAR_TRACKER_VALID,0.225
2025-01-01 22:52:50,SUN_SENSOR_ANGLE,64.7995
2025-01-01 22:53:00,RF_SIGNAL_STRENGTH,-56.4036
2025-01-01 22:53:10,RF_NOISE_FLOOR,-97.6315
2025-01-01 22:53:20,TX_POWER,3.607
2025-01-01 22:53:30,LINK_MARGIN,13.4653
2025-01-01 22:53:40,DATA_RATE_KBPS,165.5844
2025-01-01 22:53:50,PACKET_LOSS_RATE,1.079
2025-01-01 22:54:00,CPU_USAGE,46.7471
2025-01-01 22:54:10,MEMORY_USAGE,65.5236
2025-01-01 22:54:20,FLASH_WRITE_RATE,3.3301
2025-01-01 22:54:30,WATCHDOG_COUNTER,76.3814
2025-01-01 22:54:40,TANK_PRESSURE,296.6685
2025-01-01 22:54:50,THRUSTER_VALVE_TEMP,21.5894
2025-01-01 22:55:00,BATT_VOLTAGE_1,28.3437
2025-01-01 22:55:10,BATT_VOLTAGE_2,28.6468
2025-01-01 22:55:20,BATT_CURRENT_1,2.2863
2025-01-01 22:55:30,BATT_CURRENT_2,3.064
2025-01-01 22:55:40,BATT_TEMP_1,31.0697
2025-01-01 22:55:50,BATT_TEMP_2,30.539
2025-01-01 22:56:00,BATT_SOC,89.9855
2025-01-01 22:56:10,SOLAR_PANEL_VOLT_A,32.5991
2025-01-01 22:56:20,SOLAR_PANEL_VOLT_B,30.9962
2025-01-01 22:56:30,SOLAR_PANEL_CURR_A,6.6469
2025-01-01 22:56:40,SOLAR_PANEL_CURR_B,6.7239
2025-01-01 22:56:50,SOLAR_POWER_TOTAL,119.0774
2025-01-01 22:57:00,BUS_VOLTAGE,28.3513
2025-01-01 22:57:10,BUS_CURRENT,6.998
2025-01-01 22:57:20,THRUSTER_TEMP_1,21.3132
2025-01-01 22:57:30,THRUSTER_TEMP_2,19.6645
2025-01-01 22:57:40,PAYLOAD_TEMP_CAM,25.1859
2025-01-01 22:57:50,PAYLOAD_TEMP_SENSOR,24.7803
2025-01-01 22:58:00,OBC_TEMP,49.3872
2025-01-01 22:58:10,TRANS_TEMP,44.6011
2025-01-01 22:58:20,STRUCT_TEMP_PANEL_X,36.8683
2025-01-01 22:58:30,STRUCT_TEMP_PANEL_Y,29.126
2025-01-01 22:58:40,STRUCT_TEMP_PANEL_Z,17.0754
2025-01-01 22:58:50,RADIATOR_TEMP,1.4663
2025-01-01 22:59:00,GYRO_X,-0.0291
2025-01-01 22:59:10,GYRO_Y,-0.0126
2025-01-01 22:59:20,GYRO_Z,0.0507
2025-01-01 22:59:30,MAGNETOMETER_X,33.98
2025-01-01 22:59:40,MAGNETOMETER_Y,29.6016
2025-01-01 22:59:50,MAGNETOMETER_Z,26.4352
2025-01-01 23:00:00,REACTION_WHEEL_SPD_X,852.9909
2025-01-01 23:00:10,REACTION_WHEEL_SPD_Y,1252.862
2025-01-01 23:00:20,REACTION_WHEEL_SPD_Z,-1211.9893
2025-01-01 23:00:30,ATTITUDE_ROLL,0.8878
2025-01-01 23:00:40,ATTITUDE_PITCH,-1.0606
2025-01-01 23:00:50,ATTITUDE_YAW,-1.4385
2025-01-01 23:01:00,STAR_TRACKER_VALID,0.4017
2025-01-01 23:01:10,SUN_SENSOR_ANGLE,90.2265
2025-01-01 23:01:20,RF_SIGNAL_STRENGTH,-53.1966
2025-01-01 23:01:30,RF_NOISE_FLOOR,-96.7167
2025-01-01 23:01:40,TX_POWER,3.8541
2025-01-01 23:01:50,LINK_MARGIN,20.7711
2025-01-01 23:02:00,DATA_RATE_KBPS,159.0424
2025-01-01 23:02:10,PACKET_LOSS_RATE,1.1404
2025-01-01 23:02:20,CPU_USAGE,37.2038
2025-01-01 23:02:30,MEMORY_USAGE,62.8216
2025-01-01 23:02:40,FLASH_WRITE_RATE,3.3297
2025-01-01 23:02:50,WATCHDOG_COUNTER,61.157
2025-01-01 23:03:00,TANK_PRESSURE,301.8149
2025-01-01 23:03:10,THRUSTER_VALVE_TEMP,19.0897
2025-01-01 23:03:20,BATT_VOLTAGE_1,27.5132
2025-01-01 23:03:30,BATT_VOLTAGE_2,28.7075
2025-01-01 23:03:40,BATT_CURRENT_1,2.862
2025-01-01 23:03:50,BATT_CURRENT_2,2.7895
2025-01-01 23:04:00,BATT_TEMP_1,30.4712
2025-01-01 23:04:10,BATT_TEMP_2,28.1167
2025-01-01 23:04:20,BATT_SOC,80.4572
2025-01-01 23:04:30,SOLAR_PANEL_VOLT_A,32.6517
2025-01-01 23:04:40,SOLAR_PANEL_VOLT_B,31.5939
2025-01-01 23:04:50,SOLAR_PANEL_CURR_A,4.4153
2025-01-01 23:05:00,SOLAR_PANEL_CURR_B,5.4202
2025-01-01 23:05:10,SOLAR_POWER_TOTAL,109.3144
2025-01-01 23:05:20,BUS_VOLTAGE,27.9803
2025-01-01 23:05:30,BUS_CURRENT,10.6831
2025-01-01 23:05:40,THRUSTER_TEMP_1,23.7564
2025-01-01 23:05:50,THRUSTER_TEMP_2,26.5706
2025-01-01 23:06:00,PAYLOAD_TEMP_CAM,26.0983
2025-01-01 23:06:10,PAYLOAD_TEMP_SENSOR,21.0571
2025-01-01 23:06:20,OBC_TEMP,43.8476
2025-01-01 23:06:30,TRANS_TEMP,43.74
2025-01-01 23:06:40,STRUCT_TEMP_PANEL_X,9.9321
2025-01-01 23:06:50,STRUCT_TEMP_PANEL_Y,31.359
2025-01-01 23:07:00,STRUCT_TEMP_PANEL_Z,31.046
2025-01-01 23:07:10,RADIATOR_TEMP,1.1702
2025-01-01 23:07:20,GYRO_X,0.0089
2025-01-01 23:07:30,GYRO_Y,0.0476
2025-01-01 23:07:40,GYRO_Z,0.035
2025-01-01 23:07:50,MAGNETOMETER_X,-17.4919
2025-01-01 23:08:00,MAGNETOMETER_Y,8.1206
2025-01-01 23:08:10,MAGNETOMETER_Z,6.377
2025-01-01 23:08:20,REACTION_WHEEL_SPD_X,947.7704
2025-01-01 23:08:30,REACTION_WHEEL_SPD_Y,1112.6169
2025-01-01 23:08:40,REACTION_WHEEL_SPD_Z,191.4666
2025-01-01 23:08:50,ATTITUDE_ROLL,1.5972
2025-01-01 23:09:00,ATTITUDE_PITCH,-0.2949
2025-01-01 23:09:10,ATTITUDE_YAW,0.369
2025-01-01 23:09:20,STAR_TRACKER_VALID,0.7511
2025-01-01 23:09:30,SUN_SENSOR_ANGLE,67.2092
2025-01-01 23:09:40,RF_SIGNAL_STRENGTH,-62.3423
2025-01-01 23:09:50,RF_NOISE_FLOOR,-102.2775
2025-01-01 23:10:00,TX_POWER,4.1683
2025-01-01 23:10:10,LINK_MARGIN,11.3032
2025-01-01 23:10:20,DATA_RATE_KBPS,108.887
2025-01-01 23:10:30,PACKET_LOSS_RATE,1.383
2025-01-01 23:10:40,CPU_USAGE,37.3858
2025-01-01 23:10:50,MEMORY_USAGE,56.1126
2025-01-01 23:11:00,FLASH_WRITE_RATE,3.5214
2025-01-01 23:11:10,WATCHDOG_COUNTER,37.7133
2025-01-01 23:11:20,TANK_PRESSURE,308.447
2025-01-01 23:11:30,THRUSTER_VALVE_TEMP,15.6936
2025-01-01 23:11:40,BATT_VOLTAGE_1,27.3175
2025-01-01 23:11:50,BATT_VOLTAGE_2,27.3691
2025-01-01 23:12:00,BATT_CURRENT_1,2.0355
2025-01-01 23:12:10,BATT_CURRENT_2,3.3169
2025-01-01 23:12:20,BATT_TEMP_1,24.4232
2025-01-01 23:12:30,BATT_TEMP_2,29.447
2025-01-01 23:12:40,BATT_SOC,75.3704
2025-01-01 23:12:50,SOLAR_PANEL_VOLT_A,31.0483
2025-01-01 23:13:00,SOLAR_PANEL_VOLT_B,31.3795
2025-01-01 23:13:10,SOLAR_PANEL_CURR_A,6.1952
2025-01-01 23:13:20,SOLAR_PANEL_CURR_B,6.4912
2025-01-01 23:13:30,SOLAR_POWER_TOTAL,110.7182
2025-01-01 23:13:40,BUS_VOLTAGE,28.7392
2025-01-01 23:13:50,BUS_CURRENT,8.8311
2025-01-01 23:14:00,THRUSTER_TEMP_1,22.9366
2025-01-01 23:14:10,THRUSTER_TEMP_2,19.0503
2025-01-01 23:14:20,PAYLOAD_TEMP_CAM,25.2403
2025-01-01 23:14:30,PAYLOAD_TEMP_SENSOR,25.4341
2025-01-01 23:14:40,OBC_TEMP,48.265
2025-01-01 23:14:50,TRANS_TEMP,44.4478
2025-01-01 23:15:00,STRUCT_TEMP_PANEL_X,33.1416
2025-01-01 23:15:10,STRUCT_TEMP_PANEL_Y,13.5494
2025-01-01 23:15:20,STRUCT_TEMP_PANEL_Z,8.223
2025-01-01 23:15:30,RADIATOR_TEMP,-18.0862
2025-01-01 23:15:40,GYRO_X,-0.0317
2025-01-01 23:15:50,GYRO_Y,0.0131
2025-01-01 23:16:00,GYRO_Z,0.0164
2025-01-01 23:16:10,MAGNETOMETER_X,-18.0199
2025-01-01 23:16:20,MAGNETOMETER_Y,-19.3907
2025-01-01 23:16:30,MAGNETOMETER_Z,35.1734
2025-01-01 23:16:40,REACTION_WHEEL_SPD_X,-695.5046
2025-01-01 23:16:50,REACTION_WHEEL_SPD_Y,1528.9112
2025-01-01 23:17:00,REACTION_WHEEL_SPD_Z,1400.0315
2025-01-01 23:17:10,ATTITUDE_ROLL,-0.3914
2025-01-01 23:17:20,ATTITUDE_PITCH,1.2773
2025-01-01 23:17:30,ATTITUDE_YAW,1.4571
2025-01-01 23:17:40,STAR_TRACKER_VALID,0.3678
2025-01-01 23:17:50,SUN_SENSOR_ANGLE,69.7209
2025-01-01 23:18:00,RF_SIGNAL_STRENGTH,-58.2407
2025-01-01 23:18:10,RF_NOISE_FLOOR,-98.2881
2025-01-01 23:18:20,TX_POWER,3.1029
2025-01-01 23:18:30,LINK_MARGIN,17.8513
2025-01-01 23:18:40,DATA_RATE_KBPS,139.595
2025-01-01 23:18:50,PACKET_LOSS_RATE,1.1126
2025-01-01 23:19:00,CPU_USAGE,33.6878
2025-01-01 23:19:10,MEMORY_USAGE,61.3963
2025-01-01 23:19:20,FLASH_WRITE_RATE,2.0104
2025-01-01 23:19:30,WATCHDOG_COUNTER,60.1682
2025-01-01 23:19:40,TANK_PRESSURE,307.0964
2025-01-01 23:19:50,THRUSTER_VALVE_TEMP,20.1753
2025-01-01 23:20:00,BATT_VOLTAGE_1,27.96
2025-01-01 23:20:10,BATT_VOLTAGE_2,28.7184
2025-01-01 23:20:20,BATT_CURRENT_1,2.5137
2025-01-01 23:20:30,BATT_CURRENT_2,3.151
2025-01-01 23:20:40,BATT_TEMP_1,21.6669
2025-01-01 23:20:50,BATT_TEMP_2,29.1663
2025-01-01 23:21:00,BATT_SOC,75.6474
2025-01-01 23:21:10,SOLAR_PANEL_VOLT_A,32.6174
2025-01-01 23:21:20,SOLAR_PANEL_VOLT_B,29.8697
2025-01-01 23:21:30,SOLAR_PANEL_CURR_A,4.829
2025-01-01 23:21:40,SOLAR_PANEL_CURR_B,4.9344
2025-01-01 23:21:50,SOLAR_POWER_TOTAL,107.7326
2025-01-01 23:22:00,BUS_VOLTAGE,28.8561
2025-01-01 23:22:10,BUS_CURRENT,10.1606
2025-01-01 23:22:20,THRUSTER_TEMP_1,19.1079
2025-01-01 23:22:30,THRUSTER_TEMP_2,26.1335
2025-01-01 23:22:40,PAYLOAD_TEMP_CAM,25.3353
2025-01-01 23:22:50,PAYLOAD_TEMP_SENSOR,24.195
2025-01-01 23:23:00,OBC_TEMP,40.3778
2025-01-01 23:23:10,TRANS_TEMP,30.6226
2025-01-01 23:23:20,STRUCT_TEMP_PANEL_X,37.2969
2025-01-01 23:23:30,STRUCT_TEMP_PANEL_Y,18.3333
2025-01-01 23:23:40,STRUCT_TEMP_PANEL_Z,35.9509
2025-01-01 23:23:50,RADIATOR_TEMP,-1.8464
2025-01-01 23:24:00,GYRO_X,-0.0077
2025-01-01 23:24:10,GYRO_Y,0.0407
2025-01-01 23:24:20,GYRO_Z,0.032
2025-01-01 23:24:30,MAGNETOMETER_X,20.6029
2025-01-01 23:24:40,MAGNETOMETER_Y,-10.2559
2025-01-01 23:24:50,MAGNETOMETER_Z,-22.5726
2025-01-01 23:25:00,REACTION_WHEEL_SPD_X,-983.3877
2025-01-01 23:25:10,REACTION_WHEEL_SPD_Y,-1218.5408
2025-01-01 23:25:20,REACTION_WHEEL_SPD_Z,521.811
2025-01-01 23:25:30,ATTITUDE_ROLL,1.4245
2025-01-01 23:25:40,ATTITUDE_PITCH,-0.968
2025-01-01 23:25:50,ATTITUDE_YAW,0.0245
2025-01-01 23:26:00,STAR_TRACKER_VALID,0.6957
2025-01-01 23:26:10,SUN_SENSOR_ANGLE,58.492
2025-01-01 23:26:20,RF_SIGNAL_STRENGTH,-68.2574
2025-01-01 23:26:30,RF_NOISE_FLOOR,-92.4485
2025-01-01 23:26:40,TX_POWER,2.455
2025-01-01 23:26:50,LINK_MARGIN,14.1571
2025-01-01 23:27:00,DATA_RATE_KBPS,137.4307
2025-01-01 23:27:10,PACKET_LOSS_RATE,1.2928
2025-01-01 23:27:20,CPU_USAGE,43.2125
2025-01-01 23:27:30,MEMORY_USAGE,44.4124
2025-01-01 23:27:40,FLASH_WRITE_RATE,3.5647
2025-01-01 23:27:50,WATCHDOG_COUNTER,59.3361
2025-01-01 23:28:00,TANK_PRESSURE,298.4288
2025-01-01 23:28:10,THRUSTER_VALVE_TEMP,17.9774
2025-01-01 23:28:20,BATT_VOLTAGE_1,28.7112
2025-01-01 23:28:30,BATT_VOLTAGE_2,28.5065
2025-01-01 23:28:40,BATT_CURRENT_1,2.2801
2025-01-01 23:28:50,BATT_CURRENT_2,3.3915
2025-01-01 23:29:00,BATT_TEMP_1,27.3138
2025-01-01 23:29:10,BATT_TEMP_2,26.0224
2025-01-01 23:29:20,BATT_SOC,88.4512
2025-01-01 23:29:30,SOLAR_PANEL_VOLT_A,31.4786
2025-01-01 23:29:40,SOLAR_PANEL_VOLT_B,31.5218
2025-01-01 23:29:50,SOLAR_PANEL_CURR_A,6.6577
2025-01-01 23:30:00,SOLAR_PANEL_CURR_B,6.8221
2025-01-01 23:30:10,SOLAR_POWER_TOTAL,104.7909
2025-01-01 23:30:20,BUS_VOLTAGE,29.0621
2025-01-01 23:30:30,BUS_CURRENT,10.1952
2025-01-01 23:30:40,THRUSTER_TEMP_1,26.2449
2025-01-01 23:30:50,THRUSTER_TEMP_2,24.6206
2025-01-01 23:31:00,PAYLOAD_TEMP_CAM,23.3678
2025-01-01 23:31:10,PAYLOAD_TEMP_SENSOR,25.6575
2025-01-01 23:31:20,OBC_TEMP,48.5407
2025-01-01 23:31:30,TRANS_TEMP,40.9533
2025-01-01 23:31:40,STRUCT_TEMP_PANEL_X,23.2039
2025-01-01 23:31:50,STRUCT_TEMP_PANEL_Y,31.097
2025-01-01 23:32:00,STRUCT_TEMP_PANEL_Z,13.3142
2025-01-01 23:32:10,RADIATOR_TEMP,-3.8213
2025-01-01 23:32:20,GYRO_X,-0.0324
2025-01-01 23:32:30,GYRO_Y,0.0362
2025-01-01 23:32:40,GYRO_Z,0.0062
2025-01-01 23:32:50,MAGNETOMETER_X,-1.3034
2025-01-01 23:33:00,MAGNETOMETER_Y,-17.5649
2025-01-01 23:33:10,MAGNETOMETER_Z,33.6783
2025-01-01 23:33:20,REACTION_WHEEL_SPD_X,1404.5399
2025-01-01 23:33:30,REACTION_WHEEL_SPD_Y,1419.7661
2025-01-01 23:33:40,REACTION_WHEEL_SPD_Z,1424.1535
2025-01-01 23:33:50,ATTITUDE_ROLL,1.3038
2025-01-01 23:34:00,ATTITUDE_PITCH,1.3542
2025-01-01 23:34:10,ATTITUDE_YAW,2.4424
2025-01-01 23:34:20,STAR_TRACKER_VALID,0.4905
2025-01-01 23:34:30,SUN_SENSOR_ANGLE,132.7692
2025-01-01 23:34:40,RF_SIGNAL_STRENGTH,-70.625
2025-01-01 23:34:50,RF_NOISE_FLOOR,-88.0186
2025-01-01 23:35:00,TX_POWER,3.9304
2025-01-01 23:35:10,LINK_MARGIN,12.4374
2025-01-01 23:35:20,DATA_RATE_KBPS,101.7631
2025-01-01 23:35:30,PACKET_LOSS_RATE,1.5297
2025-01-01 23:35:40,CPU_USAGE,37.4086
2025-01-01 23:35:50,MEMORY_USAGE,44.6588
2025-01-01 23:36:00,FLASH_WRITE_RATE,3.7267
2025-01-01 23:36:10,WATCHDOG_COUNTER,74.4304
2025-01-01 23:36:20,TANK_PRESSURE,302.4981
2025-01-01 23:36:30,THRUSTER_VALVE_TEMP,20.6384
2025-01-01 23:36:40,BATT_VOLTAGE_1,28.5494
2025-01-01 23:36:50,BATT_VOLTAGE_2,28.8096
2025-01-01 23:37:00,BATT_CURRENT_1,3.2218
2025-01-01 23:37:10,BATT_CURRENT_2,3.2405
2025-01-01 23:37:20,BATT_TEMP_1,25.0865
2025-01-01 23:37:30,BATT_TEMP_2,27.4692
2025-01-01 23:37:40,BATT_SOC,88.9339
2025-01-01 23:37:50,SOLAR_PANEL_VOLT_A,32.3159
2025-01-01 23:38:00,SOLAR_PANEL_VOLT_B,32.5443
2025-01-01 23:38:10,SOLAR_PANEL_CURR_A,6.835
2025-01-01 23:38:20,SOLAR_PANEL_CURR_B,5.9869
2025-01-01 23:38:30,SOLAR_POWER_TOTAL,110.8019
2025-01-01 23:38:40,BUS_VOLTAGE,28.954
2025-01-01 23:38:50,BUS_CURRENT,8.5615
2025-01-01 23:39:00,THRUSTER_TEMP_1,20.8339
2025-01-01 23:39:10,THRUSTER_TEMP_2,21.908
2025-01-01 23:39:20,PAYLOAD_TEMP_CAM,24.8892
2025-01-01 23:39:30,PAYLOAD_TEMP_SENSOR,23.2873
2025-01-01 23:39:40,OBC_TEMP,45.0913
2025-01-01 23:39:50,TRANS_TEMP,42.7975
2025-01-01 23:40:00,STRUCT_TEMP_PANEL_X,16.1094
2025-01-01 23:40:10,STRUCT_TEMP_PANEL_Y,30.8982
2025-01-01 23:40:20,STRUCT_TEMP_PANEL_Z,34.4766
2025-01-01 23:40:30,RADIATOR_TEMP,-6.8523
2025-01-01 23:40:40,GYRO_X,-0.0445
2025-01-01 23:40:50,GYRO_Y,0.0312
2025-01-01 23:41:00,GYRO_Z,0.0344
2025-01-01 23:41:10,MAGNETOMETER_X,10.659
2025-01-01 23:41:20,MAGNETOMETER_Y,13.0453
2025-01-01 23:41:30,MAGNETOMETER_Z,-15.1709
2025-01-01 23:41:40,REACTION_WHEEL_SPD_X,1457.0576
2025-01-01 23:41:50,REACTION_WHEEL_SPD_Y,1422.5525
2025-01-01 23:42:00,REACTION_WHEEL_SPD_Z,-767.4751
2025-01-01 23:42:10,ATTITUDE_ROLL,0.4492
2025-01-01 23:42:20,ATTITUDE_PITCH,1.0347
2025-01-01 23:42:30,ATTITUDE_YAW,-0.1719
2025-01-01 23:42:40,STAR_TRACKER_VALID,0.5308
2025-01-01 23:42:50,SUN_SENSOR_ANGLE,118.6153
2025-01-01 23:43:00,RF_SIGNAL_STRENGTH,-57.7521
2025-01-01 23:43:10,RF_NOISE_FLOOR,-100.7298
2025-01-01 23:43:20,TX_POWER,2.8298
2025-01-01 23:43:30,LINK_MARGIN,19.4601
2025-01-01 23:43:40,DATA_RATE_KBPS,167.7495
2025-01-01 23:43:50,PACKET_LOSS_RATE,1.0118
2025-01-01 23:44:00,CPU_USAGE,43.8077
2025-01-01 23:44:10,MEMORY_USAGE,53.5702
2025-01-01 23:44:20,FLASH_WRITE_RATE,1.532
2025-01-01 23:44:30,WATCHDOG_COUNTER,29.7931
2025-01-01 23:44:40,TANK_PRESSURE,295.1897
2025-01-01 23:44:50,THRUSTER_VALVE_TEMP,16.1451
2025-01-01 23:45:00,BATT_VOLTAGE_1,28.6798
2025-01-01 23:45:10,BATT_VOLTAGE_2,27.7229
2025-01-01 23:45:20,BATT_CURRENT_1,3.0722
2025-01-01 23:45:30,BATT_CURRENT_2,2.1906
2025-01-01 23:45:40,BATT_TEMP_1,29.6215
2025-01-01 23:45:50,BATT_TEMP_2,30.218
2025-01-01 23:46:00,BATT_SOC,79.4
2025-01-01 23:46:10,SOLAR_PANEL_VOLT_A,31.2135
2025-01-01 23:46:20,SOLAR_PANEL_VOLT_B,31.4168
2025-01-01 23:46:30,SOLAR_PANEL_CURR_A,5.775
2025-01-01 23:46:40,SOLAR_PANEL_CURR_B,6.8256
2025-01-01 23:46:50,SOLAR_POWER_TOTAL,118.5109
2025-01-01 23:47:00,BUS_VOLTAGE,29.0498
2025-01-01 23:47:10,BUS_CURRENT,10.2459
2025-01-01 23:47:20,THRUSTER_TEMP_1,24.7504
2025-01-01 23:47:30,THRUSTER_TEMP_2,25.7451
2025-01-01 23:47:40,PAYLOAD_TEMP_CAM,25.2794
2025-01-01 23:47:50,PAYLOAD_TEMP_SENSOR,24.7684
2025-01-01 23:48:00,OBC_TEMP,48.1216
2025-01-01 23:48:10,TRANS_TEMP,42.3605
2025-01-01 23:48:20,STRUCT_TEMP_PANEL_X,2.8391
2025-01-01 23:48:30,STRUCT_TEMP_PANEL_Y,39.6471
2025-01-01 23:48:40,STRUCT_TEMP_PANEL_Z,17.6164
2025-01-01 23:48:50,RADIATOR_TEMP,-12.594
2025-01-01 23:49:00,GYRO_X,0.0342
2025-01-01 23:49:10,GYRO_Y,0.0085
2025-01-01 23:49:20,GYRO_Z,0.0415
2025-01-01 23:49:30,MAGNETOMETER_X,-15.7606
2025-01-01 23:49:40,MAGNETOMETER_Y,32.213
2025-01-01 23:49:50,MAGNETOMETER_Z,18.0316
2025-01-01 23:50:00,REACTION_WHEEL_SPD_X,1463.0872
2025-01-01 23:50:10,REACTION_WHEEL_SPD_Y,214.8905
2025-01-01 23:50:20,REACTION_WHEEL_SPD_Z,183.8922
2025-01-01 23:50:30,ATTITUDE_ROLL,1.1703
2025-01-01 23:50:40,ATTITUDE_PITCH,0.2979
2025-01-01 23:50:50,ATTITUDE_YAW,2.1473
2025-01-01 23:51:00,STAR_TRACKER_VALID,0.7067
2025-01-01 23:51:10,SUN_SENSOR_ANGLE,75.7222
2025-01-01 23:51:20,RF_SIGNAL_STRENGTH,-57.6392
2025-01-01 23:51:30,RF_NOISE_FLOOR,-97.041
2025-01-01 23:51:40,TX_POWER,4.2457
2025-01-01 23:51:50,LINK_MARGIN,18.2952
2025-01-01 23:52:00,DATA_RATE_KBPS,107.8468
2025-01-01 23:52:10,PACKET_LOSS_RATE,1.5053
2025-01-01 23:52:20,CPU_USAGE,46.5289
2025-01-01 23:52:30,MEMORY_USAGE,49.6653
2025-01-01 23:52:40,FLASH_WRITE_RATE,2.0109
2025-01-01 23:52:50,WATCHDOG_COUNTER,62.2642
2025-01-01 23:53:00,TANK_PRESSURE,310.4031
2025-01-01 23:53:10,THRUSTER_VALVE_TEMP,20.8085
2025-01-01 23:53:20,BATT_VOLTAGE_1,27.8323
2025-01-01 23:53:30,BATT_VOLTAGE_2,28.6444
2025-01-01 23:53:40,BATT_CURRENT_1,3.1738
2025-01-01 23:53:50,BATT_CURRENT_2,2.704
2025-01-01 23:54:00,BATT_TEMP_1,29.3377
2025-01-01 23:54:10,BATT_TEMP_2,22.1554
2025-01-01 23:54:20,BATT_SOC,74.9251
2025-01-01 23:54:30,SOLAR_PANEL_VOLT_A,30.3391
2025-01-01 23:54:40,SOLAR_PANEL_VOLT_B,32.505
