timestamp,parameter,value,hour,minute,second,day,month,weekday,is_weekend,minute_of_day,elapsed_sec
2025-01-02 00:46:30,TRANS_TEMP,43.3223,0,46,30,2,1,3,0,46,89190.0
2025-01-02 00:46:40,STRUCT_TEMP_PANEL_X,30.7598,0,46,40,2,1,3,0,46,89200.0
2025-01-02 00:46:50,STRUCT_TEMP_PANEL_Y,35.9234,0,46,50,2,1,3,0,46,89210.0
2025-01-02 00:47:00,STRUCT_TEMP_PANEL_Z,37.5825,0,47,0,2,1,3,0,47,89220.0
2025-01-02 00:47:10,RADIATOR_TEMP,-6.8006,0,47,10,2,1,3,0,47,89230.0
2025-01-02 00:47:20,GYRO_X,0.04,0,47,20,2,1,3,0,47,89240.0
2025-01-02 00:47:30,GYRO_Y,0.0247,0,47,30,2,1,3,0,47,89250.0
2025-01-02 00:47:40,GYRO_Z,0.0238,0,47,40,2,1,3,0,47,89260.0
2025-01-02 00:47:50,MAGNETOMETER_X,-22.0183,0,47,50,2,1,3,0,47,89270.0
2025-01-02 00:48:00,MAGNETOMETER_Y,16.8724,0,48,0,2,1,3,0,48,89280.0
2025-01-02 00:48:10,MAGNETOMETER_Z,-3.75,0,48,10,2,1,3,0,48,89290.0
2025-01-02 00:48:20,REACTION_WHEEL_SPD_X,684.7401,0,48,20,2,1,3,0,48,89300.0
2025-01-02 00:48:30,REACTION_WHEEL_SPD_Y,683.4495,0,48,30,2,1,3,0,48,89310.0
2025-01-02 00:48:40,REACTION_WHEEL_SPD_Z,431.8562,0,48,40,2,1,3,0,48,89320.0
2025-01-02 00:48:50,ATTITUDE_ROLL,1.3894,0,48,50,2,1,3,0,48,89330.0
2025-01-02 00:49:00,ATTITUDE_PITCH,0.9817,0,49,0,2,1,3,0,49,89340.0
2025-01-02 00:49:10,ATTITUDE_YAW,0.7999,0,49,10,2,1,3,0,49,89350.0
2025-01-02 00:49:20,STAR_TRACKER_VALID,0.6222,0,49,20,2,1,3,0,49,89360.0
2025-01-02 00:49:30,SUN_SENSOR_ANGLE,110.4331,0,49,30,2,1,3,0,49,89370.0
2025-01-02 00:49:40,RF_SIGNAL_STRENGTH,-67.6615,0,49,40,2,1,3,0,49,89380.0
2025-01-02 00:49:50,RF_NOISE_FLOOR,-91.324,0,49,50,2,1,3,0,49,89390.0
2025-01-02 00:50:00,TX_POWER,2.9081,0,50,0,2,1,3,0,50,89400.0
2025-01-02 00:50:10,LINK_MARGIN,17.9545,0,50,10,2,1,3,0,50,89410.0
2025-01-02 00:50:20,DATA_RATE_KBPS,161.4527,0,50,20,2,1,3,0,50,89420.0
2025-01-02 00:50:30,PACKET_LOSS_RATE,1.5651,0,50,30,2,1,3,0,50,89430.0
2025-01-02 00:50:40,CPU_USAGE,39.2772,0,50,40,2,1,3,0,50,89440.0
2025-01-02 00:50:50,MEMORY_USAGE,57.9096,0,50,50,2,1,3,0,50,89450.0
2025-01-02 00:51:00,FLASH_WRITE_RATE,3.0912,0,51,0,2,1,3,0,51,89460.0
2025-01-02 00:51:10,WATCHDOG_COUNTER,45.6134,0,51,10,2,1,3,0,51,89470.0
2025-01-02 00:51:20,TANK_PRESSURE,309.1576,0,51,20,2,1,3,0,51,89480.0
2025-01-02 00:51:30,THRUSTER_VALVE_TEMP,15.7383,0,51,30,2,1,3,0,51,89490.0
2025-01-02 00:51:40,BATT_VOLTAGE_1,28.1841,0,51,40,2,1,3,0,51,89500.0
2025-01-02 00:51:50,BATT_VOLTAGE_2,28.4342,0,51,50,2,1,3,0,51,89510.0
2025-01-02 00:52:00,BATT_CURRENT_1,3.3578,0,52,0,2,1,3,0,52,89520.0
2025-01-02 00:52:10,BATT_CURRENT_2,2.9064,0,52,10,2,1,3,0,52,89530.0
2025-01-02 00:52:20,BATT_TEMP_1,28.1933,0,52,20,2,1,3,0,52,89540.0
2025-01-02 00:52:30,BATT_TEMP_2,29.5016,0,52,30,2,1,3,0,52,89550.0
2025-01-02 00:52:40,BATT_SOC,90.6224,0,52,40,2,1,3,0,52,89560.0
2025-01-02 00:52:50,SOLAR_PANEL_VOLT_A,32.0645,0,52,50,2,1,3,0,52,89570.0
2025-01-02 00:53:00,SOLAR_PANEL_VOLT_B,31.2465,0,53,0,2,1,3,0,53,89580.0
2025-01-02 00:53:10,SOLAR_PANEL_CURR_A,6.7967,0,53,10,2,1,3,0,53,89590.0
2025-01-02 00:53:20,SOLAR_PANEL_CURR_B,6.83,0,53,20,2,1,3,0,53,89600.0
2025-01-02 00:53:30,SOLAR_POWER_TOTAL,112.8792,0,53,30,2,1,3,0,53,89610.0
2025-01-02 00:53:40,BUS_VOLTAGE,28.8482,0,53,40,2,1,3,0,53,89620.0
2025-01-02 00:53:50,BUS_CURRENT,9.6906,0,53,50,2,1,3,0,53,89630.0
2025-01-02 00:54:00,THRUSTER_TEMP_1,26.4854,0,54,0,2,1,3,0,54,89640.0
2025-01-02 00:54:10,THRUSTER_TEMP_2,25.7742,0,54,10,2,1,3,0,54,89650.0
2025-01-02 00:54:20,PAYLOAD_TEMP_CAM,24.7268,0,54,20,2,1,3,0,54,89660.0
2025-01-02 00:54:30,PAYLOAD_TEMP_SENSOR,24.2967,0,54,30,2,1,3,0,54,89670.0
2025-01-02 00:54:40,OBC_TEMP,46.9138,0,54,40,2,1,3,0,54,89680.0
2025-01-02 00:54:50,TRANS_TEMP,44.0864,0,54,50,2,1,3,0,54,89690.0
2025-01-02 00:55:00,STRUCT_TEMP_PANEL_X,15.9064,0,55,0,2,1,3,0,55,89700.0
2025-01-02 00:55:10,STRUCT_TEMP_PANEL_Y,32.5546,0,55,10,2,1,3,0,55,89710.0
2025-01-02 00:55:20,STRUCT_TEMP_PANEL_Z,19.0776,0,55,20,2,1,3,0,55,89720.0
2025-01-02 00:55:30,RADIATOR_TEMP,-11.3866,0,55,30,2,1,3,0,55,89730.0
2025-01-02 00:55:40,GYRO_X,0.0331,0,55,40,2,1,3,0,55,89740.0
2025-01-02 00:55:50,GYRO_Y,0.0413,0,55,50,2,1,3,0,55,89750.0
2025-01-02 00:56:00,GYRO_Z,0.0322,0,56,0,2,1,3,0,56,89760.0
2025-01-02 00:56:10,MAGNETOMETER_X,27.9532,0,56,10,2,1,3,0,56,89770.0
2025-01-02 00:56:20,MAGNETOMETER_Y,21.4744,0,56,20,2,1,3,0,56,89780.0
2025-01-02 00:56:30,MAGNETOMETER_Z,-19.9012,0,56,30,2,1,3,0,56,89790.0
2025-01-02 00:56:40,REACTION_WHEEL_SPD_X,621.8978,0,56,40,2,1,3,0,56,89800.0
2025-01-02 00:56:50,REACTION_WHEEL_SPD_Y,1117.6398,0,56,50,2,1,3,0,56,89810.0
2025-01-02 00:57:00,REACTION_WHEEL_SPD_Z,1077.7941,0,57,0,2,1,3,0,57,89820.0
2025-01-02 00:57:10,ATTITUDE_ROLL,-0.6443,0,57,10,2,1,3,0,57,89830.0
2025-01-02 00:57:20,ATTITUDE_PITCH,-0.0348,0,57,20,2,1,3,0,57,89840.0
2025-01-02 00:57:30,ATTITUDE_YAW,2.1175,0,57,30,2,1,3,0,57,89850.0
2025-01-02 00:57:40,STAR_TRACKER_VALID,0.6826,0,57,40,2,1,3,0,57,89860.0
2025-01-02 00:57:50,SUN_SENSOR_ANGLE,112.5706,0,57,50,2,1,3,0,57,89870.0
2025-01-02 00:58:00,RF_SIGNAL_STRENGTH,-53.9866,0,58,0,2,1,3,0,58,89880.0
2025-01-02 00:58:10,RF_NOISE_FLOOR,-92.4039,0,58,10,2,1,3,0,58,89890.0
2025-01-02 00:58:20,TX_POWER,3.5424,0,58,20,2,1,3,0,58,89900.0
2025-01-02 00:58:30,LINK_MARGIN,15.9911,0,58,30,2,1,3,0,58,89910.0
2025-01-02 00:58:40,DATA_RATE_KBPS,159.0724,0,58,40,2,1,3,0,58,89920.0
2025-01-02 00:58:50,PACKET_LOSS_RATE,1.3965,0,58,50,2,1,3,0,58,89930.0
2025-01-02 00:59:00,CPU_USAGE,42.61,0,59,0,2,1,3,0,59,89940.0
2025-01-02 00:59:10,MEMORY_USAGE,54.9957,0,59,10,2,1,3,0,59,89950.0
2025-01-02 00:59:20,FLASH_WRITE_RATE,3.1845,0,59,20,2,1,3,0,59,89960.0
2025-01-02 00:59:30,WATCHDOG_COUNTER,69.4509,0,59,30,2,1,3,0,59,89970.0
2025-01-02 00:59:40,TANK_PRESSURE,307.9893,0,59,40,2,1,3,0,59,89980.0
2025-01-02 00:59:50,THRUSTER_VALVE_TEMP,18.1295,0,59,50,2,1,3,0,59,89990.0
2025-01-02 01:00:00,BATT_VOLTAGE_1,27.9281,1,0,0,2,1,3,0,60,90000.0
2025-01-02 01:00:10,BATT_VOLTAGE_2,28.6763,1,0,10,2,1,3,0,60,90010.0
2025-01-02 01:00:20,BATT_CURRENT_1,3.0878,1,0,20,2,1,3,0,60,90020.0
2025-01-02 01:00:30,BATT_CURRENT_2,3.1562,1,0,30,2,1,3,0,60,90030.0
2025-01-02 01:00:40,BATT_TEMP_1,25.2528,1,0,40,2,1,3,0,60,90040.0
2025-01-02 01:00:50,BATT_TEMP_2,29.8528,1,0,50,2,1,3,0,60,90050.0
2025-01-02 01:01:00,BATT_SOC,78.992,1,1,0,2,1,3,0,61,90060.0
2025-01-02 01:01:10,SOLAR_PANEL_VOLT_A,30.7884,1,1,10,2,1,3,0,61,90070.0
2025-01-02 01:01:20,SOLAR_PANEL_VOLT_B,31.5667,1,1,20,2,1,3,0,61,90080.0
2025-01-02 01:01:30,SOLAR_PANEL_CURR_A,6.6625,1,1,30,2,1,3,0,61,90090.0
2025-01-02 01:01:40,SOLAR_PANEL_CURR_B,6.2317,1,1,40,2,1,3,0,61,90100.0
2025-01-02 01:01:50,SOLAR_POWER_TOTAL,114.6962,1,1,50,2,1,3,0,61,90110.0
2025-01-02 01:02:00,BUS_VOLTAGE,28.3649,1,2,0,2,1,3,0,62,90120.0
2025-01-02 01:02:10,BUS_CURRENT,8.1453,1,2,10,2,1,3,0,62,90130.0
2025-01-02 01:02:20,THRUSTER_TEMP_1,25.0394,1,2,20,2,1,3,0,62,90140.0
2025-01-02 01:02:30,THRUSTER_TEMP_2,25.9337,1,2,30,2,1,3,0,62,90150.0
2025-01-02 01:02:40,PAYLOAD_TEMP_CAM,25.4458,1,2,40,2,1,3,0,62,90160.0
2025-01-02 01:02:50,PAYLOAD_TEMP_SENSOR,25.2773,1,2,50,2,1,3,0,62,90170.0
2025-01-02 01:03:00,OBC_TEMP,37.6028,1,3,0,2,1,3,0,63,90180.0
2025-01-02 01:03:10,TRANS_TEMP,44.9597,1,3,10,2,1,3,0,63,90190.0
2025-01-02 01:03:20,STRUCT_TEMP_PANEL_X,27.5397,1,3,20,2,1,3,0,63,90200.0
2025-01-02 01:03:30,STRUCT_TEMP_PANEL_Y,17.7829,1,3,30,2,1,3,0,63,90210.0
2025-01-02 01:03:40,STRUCT_TEMP_PANEL_Z,17.5112,1,3,40,2,1,3,0,63,90220.0
2025-01-02 01:03:50,RADIATOR_TEMP,-1.4388,1,3,50,2,1,3,0,63,90230.0
2025-01-02 01:04:00,GYRO_X,0.05,1,4,0,2,1,3,0,64,90240.0
2025-01-02 01:04:10,GYRO_Y,0.0223,1,4,10,2,1,3,0,64,90250.0
2025-01-02 01:04:20,GYRO_Z,0.0273,1,4,20,2,1,3,0,64,90260.0
2025-01-02 01:04:30,MAGNETOMETER_X,-7.8878,1,4,30,2,1,3,0,64,90270.0
2025-01-02 01:04:40,MAGNETOMETER_Y,-13.2275,1,4,40,2,1,3,0,64,90280.0
2025-01-02 01:04:50,MAGNETOMETER_Z,29.5848,1,4,50,2,1,3,0,64,90290.0
2025-01-02 01:05:00,REACTION_WHEEL_SPD_X,1434.5111,1,5,0,2,1,3,0,65,90300.0
2025-01-02 01:05:10,REACTION_WHEEL_SPD_Y,1990.2244,1,5,10,2,1,3,0,65,90310.0
2025-01-02 01:05:20,REACTION_WHEEL_SPD_Z,1211.8613,1,5,20,2,1,3,0,65,90320.0
2025-01-02 01:05:30,ATTITUDE_ROLL,-0.1325,1,5,30,2,1,3,0,65,90330.0
2025-01-02 01:05:40,ATTITUDE_PITCH,1.0129,1,5,40,2,1,3,0,65,90340.0
2025-01-02 01:05:50,ATTITUDE_YAW,1.6697,1,5,50,2,1,3,0,65,90350.0
2025-01-02 01:06:00,STAR_TRACKER_VALID,0.8336,1,6,0,2,1,3,0,66,90360.0
2025-01-02 01:06:10,SUN_SENSOR_ANGLE,138.0303,1,6,10,2,1,3,0,66,90370.0
2025-01-02 01:06:20,RF_SIGNAL_STRENGTH,-57.8718,1,6,20,2,1,3,0,66,90380.0
2025-01-02 01:06:30,RF_NOISE_FLOOR,-95.0149,1,6,30,2,1,3,0,66,90390.0
2025-01-02 01:06:40,TX_POWER,3.704,1,6,40,2,1,3,0,66,90400.0
2025-01-02 01:06:50,LINK_MARGIN,18.1963,1,6,50,2,1,3,0,66,90410.0
2025-01-02 01:07:00,DATA_RATE_KBPS,158.294,1,7,0,2,1,3,0,67,90420.0
2025-01-02 01:07:10,PACKET_LOSS_RATE,1.4978,1,7,10,2,1,3,0,67,90430.0
2025-01-02 01:07:20,CPU_USAGE,42.9,1,7,20,2,1,3,0,67,90440.0
2025-01-02 01:07:30,MEMORY_USAGE,63.1551,1,7,30,2,1,3,0,67,90450.0
2025-01-02 01:07:40,FLASH_WRITE_RATE,3.3312,1,7,40,2,1,3,0,67,90460.0
2025-01-02 01:07:50,WATCHDOG_COUNTER,74.5775,1,7,50,2,1,3,0,67,90470.0
2025-01-02 01:08:00,TANK_PRESSURE,305.4894,1,8,0,2,1,3,0,68,90480.0
2025-01-02 01:08:10,THRUSTER_VALVE_TEMP,19.4128,1,8,10,2,1,3,0,68,90490.0
2025-01-02 01:08:20,BATT_VOLTAGE_1,28.5057,1,8,20,2,1,3,0,68,90500.0
2025-01-02 01:08:30,BATT_VOLTAGE_2,28.2081,1,8,30,2,1,3,0,68,90510.0
2025-01-02 01:08:40,BATT_CURRENT_1,3.1161,1,8,40,2,1,3,0,68,90520.0
2025-01-02 01:08:50,BATT_CURRENT_2,2.3253,1,8,50,2,1,3,0,68,90530.0
2025-01-02 01:09:00,BATT_TEMP_1,29.3256,1,9,0,2,1,3,0,69,90540.0
2025-01-02 01:09:10,BATT_TEMP_2,30.1832,1,9,10,2,1,3,0,69,90550.0
2025-01-02 01:09:20,BATT_SOC,78.8662,1,9,20,2,1,3,0,69,90560.0
2025-01-02 01:09:30,SOLAR_PANEL_VOLT_A,31.7134,1,9,30,2,1,3,0,69,90570.0
2025-01-02 01:09:40,SOLAR_PANEL_VOLT_B,32.2027,1,9,40,2,1,3,0,69,90580.0
2025-01-02 01:09:50,SOLAR_PANEL_CURR_A,5.9784,1,9,50,2,1,3,0,69,90590.0
2025-01-02 01:10:00,SOLAR_PANEL_CURR_B,4.9434,1,10,0,2,1,3,0,70,90600.0
2025-01-02 01:10:10,SOLAR_POWER_TOTAL,115.6752,1,10,10,2,1,3,0,70,90610.0
2025-01-02 01:10:20,BUS_VOLTAGE,28.3838,1,10,20,2,1,3,0,70,90620.0
2025-01-02 01:10:30,BUS_CURRENT,10.6552,1,10,30,2,1,3,0,70,90630.0
2025-01-02 01:10:40,THRUSTER_TEMP_1,24.985,1,10,40,2,1,3,0,70,90640.0
2025-01-02 01:10:50,THRUSTER_TEMP_2,25.4327,1,10,50,2,1,3,0,70,90650.0
2025-01-02 01:11:00,PAYLOAD_TEMP_CAM,21.9609,1,11,0,2,1,3,0,71,90660.0
2025-01-02 01:11:10,PAYLOAD_TEMP_SENSOR,22.8201,1,11,10,2,1,3,0,71,90670.0
2025-01-02 01:11:20,OBC_TEMP,47.1994,1,11,20,2,1,3,0,71,90680.0
2025-01-02 01:11:30,TRANS_TEMP,40.0686,1,11,30,2,1,3,0,71,90690.0
2025-01-02 01:11:40,STRUCT_TEMP_PANEL_X,34.8374,1,11,40,2,1,3,0,71,90700.0
2025-01-02 01:11:50,STRUCT_TEMP_PANEL_Y,26.7572,1,11,50,2,1,3,0,71,90710.0
2025-01-02 01:12:00,STRUCT_TEMP_PANEL_Z,18.78,1,12,0,2,1,3,0,72,90720.0
2025-01-02 01:12:10,RADIATOR_TEMP,-9.5016,1,12,10,2,1,3,0,72,90730.0
2025-01-02 01:12:20,GYRO_X,0.0324,1,12,20,2,1,3,0,72,90740.0
2025-01-02 01:12:30,GYRO_Y,-0.014,1,12,30,2,1,3,0,72,90750.0
2025-01-02 01:12:40,GYRO_Z,0.022,1,12,40,2,1,3,0,72,90760.0
2025-01-02 01:12:50,MAGNETOMETER_X,15.2741,1,12,50,2,1,3,0,72,90770.0
2025-01-02 01:13:00,MAGNETOMETER_Y,14.4819,1,13,0,2,1,3,0,73,90780.0
2025-01-02 01:13:10,MAGNETOMETER_Z,27.5885,1,13,10,2,1,3,0,73,90790.0
2025-01-02 01:13:20,REACTION_WHEEL_SPD_X,868.4718,1,13,20,2,1,3,0,73,90800.0
2025-01-02 01:13:30,REACTION_WHEEL_SPD_Y,1144.146,1,13,30,2,1,3,0,73,90810.0
2025-01-02 01:13:40,REACTION_WHEEL_SPD_Z,962.4056,1,13,40,2,1,3,0,73,90820.0
2025-01-02 01:13:50,ATTITUDE_ROLL,1.3033,1,13,50,2,1,3,0,73,90830.0
2025-01-02 01:14:00,ATTITUDE_PITCH,1.1034,1,14,0,2,1,3,0,74,90840.0
2025-01-02 01:14:10,ATTITUDE_YAW,1.2253,1,14,10,2,1,3,0,74,90850.0
2025-01-02 01:14:20,STAR_TRACKER_VALID,0.6703,1,14,20,2,1,3,0,74,90860.0
2025-01-02 01:14:30,SUN_SENSOR_ANGLE,119.0032,1,14,30,2,1,3,0,74,90870.0
2025-01-02 01:14:40,RF_SIGNAL_STRENGTH,-53.0119,1,14,40,2,1,3,0,74,90880.0
2025-01-02 01:14:50,RF_NOISE_FLOOR,-92.1865,1,14,50,2,1,3,0,74,90890.0
2025-01-02 01:15:00,TX_POWER,3.8501,1,15,0,2,1,3,0,75,90900.0
2025-01-02 01:15:10,LINK_MARGIN,18.0621,1,15,10,2,1,3,0,75,90910.0
2025-01-02 01:15:20,DATA_RATE_KBPS,112.1964,1,15,20,2,1,3,0,75,90920.0
2025-01-02 01:15:30,PACKET_LOSS_RATE,1.3473,1,15,30,2,1,3,0,75,90930.0
2025-01-02 01:15:40,CPU_USAGE,49.0115,1,15,40,2,1,3,0,75,90940.0
2025-01-02 01:15:50,MEMORY_USAGE,57.7388,1,15,50,2,1,3,0,75,90950.0
2025-01-02 01:16:00,FLASH_WRITE_RATE,3.3793,1,16,0,2,1,3,0,76,90960.0
2025-01-02 01:16:10,WATCHDOG_COUNTER,56.1731,1,16,10,2,1,3,0,76,90970.0
2025-01-02 01:16:20,TANK_PRESSURE,306.7939,1,16,20,2,1,3,0,76,90980.0
2025-01-02 01:16:30,THRUSTER_VALVE_TEMP,20.6983,1,16,30,2,1,3,0,76,90990.0
2025-01-02 01:16:40,BATT_VOLTAGE_1,28.3589,1,16,40,2,1,3,0,76,91000.0
2025-01-02 01:16:50,BATT_VOLTAGE_2,28.5996,1,16,50,2,1,3,0,76,91010.0
2025-01-02 01:17:00,BATT_CURRENT_1,3.1172,1,17,0,2,1,3,0,77,91020.0
2025-01-02 01:17:10,BATT_CURRENT_2,3.187,1,17,10,2,1,3,0,77,91030.0
2025-01-02 01:17:20,BATT_TEMP_1,29.9246,1,17,20,2,1,3,0,77,91040.0
2025-01-02 01:17:30,BATT_TEMP_2,28.209,1,17,30,2,1,3,0,77,91050.0
2025-01-02 01:17:40,BATT_SOC,83.4455,1,17,40,2,1,3,0,77,91060.0
2025-01-02 01:17:50,SOLAR_PANEL_VOLT_A,31.894,1,17,50,2,1,3,0,77,91070.0
2025-01-02 01:18:00,SOLAR_PANEL_VOLT_B,31.7427,1,18,0,2,1,3,0,78,91080.0
2025-01-02 01:18:10,SOLAR_PANEL_CURR_A,6.826,1,18,10,2,1,3,0,78,91090.0
2025-01-02 01:18:20,SOLAR_PANEL_CURR_B,6.6253,1,18,20,2,1,3,0,78,91100.0
2025-01-02 01:18:30,SOLAR_POWER_TOTAL,111.9203,1,18,30,2,1,3,0,78,91110.0
2025-01-02 01:18:40,BUS_VOLTAGE,28.7911,1,18,40,2,1,3,0,78,91120.0
2025-01-02 01:18:50,BUS_CURRENT,8.3635,1,18,50,2,1,3,0,78,91130.0
2025-01-02 01:19:00,THRUSTER_TEMP_1,25.0489,1,19,0,2,1,3,0,79,91140.0
2025-01-02 01:19:10,THRUSTER_TEMP_2,23.9637,1,19,10,2,1,3,0,79,91150.0
2025-01-02 01:19:20,PAYLOAD_TEMP_CAM,24.9309,1,19,20,2,1,3,0,79,91160.0
2025-01-02 01:19:30,PAYLOAD_TEMP_SENSOR,23.127,1,19,30,2,1,3,0,79,91170.0
2025-01-02 01:19:40,OBC_TEMP,42.1279,1,19,40,2,1,3,0,79,91180.0
2025-01-02 01:19:50,TRANS_TEMP,35.48,1,19,50,2,1,3,0,79,91190.0
2025-01-02 01:20:00,STRUCT_TEMP_PANEL_X,37.2791,1,20,0,2,1,3,0,80,91200.0
2025-01-02 01:20:10,STRUCT_TEMP_PANEL_Y,29.2831,1,20,10,2,1,3,0,80,91210.0
2025-01-02 01:20:20,STRUCT_TEMP_PANEL_Z,33.5334,1,20,20,2,1,3,0,80,91220.0
2025-01-02 01:20:30,RADIATOR_TEMP,-9.5865,1,20,30,2,1,3,0,80,91230.0
2025-01-02 01:20:40,GYRO_X,0.0299,1,20,40,2,1,3,0,80,91240.0
2025-01-02 01:20:50,GYRO_Y,0.037,1,20,50,2,1,3,0,80,91250.0
2025-01-02 01:21:00,GYRO_Z,-0.0115,1,21,0,2,1,3,0,81,91260.0
2025-01-02 01:21:10,MAGNETOMETER_X,19.0677,1,21,10,2,1,3,0,81,91270.0
2025-01-02 01:21:20,MAGNETOMETER_Y,36.6095,1,21,20,2,1,3,0,81,91280.0
2025-01-02 01:21:30,MAGNETOMETER_Z,24.3189,1,21,30,2,1,3,0,81,91290.0
2025-01-02 01:21:40,REACTION_WHEEL_SPD_X,1414.0768,1,21,40,2,1,3,0,81,91300.0
2025-01-02 01:21:50,REACTION_WHEEL_SPD_Y,-405.7343,1,21,50,2,1,3,0,81,91310.0
2025-01-02 01:22:00,REACTION_WHEEL_SPD_Z,1033.5545,1,22,0,2,1,3,0,82,91320.0
2025-01-02 01:22:10,ATTITUDE_ROLL,1.8766,1,22,10,2,1,3,0,82,91330.0
2025-01-02 01:22:20,ATTITUDE_PITCH,0.9192,1,22,20,2,1,3,0,82,91340.0
2025-01-02 01:22:30,ATTITUDE_YAW,2.3543,1,22,30,2,1,3,0,82,91350.0
2025-01-02 01:22:40,STAR_TRACKER_VALID,0.6929,1,22,40,2,1,3,0,82,91360.0
2025-01-02 01:22:50,SUN_SENSOR_ANGLE,81.648,1,22,50,2,1,3,0,82,91370.0
2025-01-02 01:23:00,RF_SIGNAL_STRENGTH,-54.1777,1,23,0,2,1,3,0,83,91380.0
2025-01-02 01:23:10,RF_NOISE_FLOOR,-91.7397,1,23,10,2,1,3,0,83,91390.0
2025-01-02 01:23:20,TX_POWER,3.7059,1,23,20,2,1,3,0,83,91400.0
2025-01-02 01:23:30,LINK_MARGIN,16.3722,1,23,30,2,1,3,0,83,91410.0
2025-01-02 01:23:40,DATA_RATE_KBPS,156.2139,1,23,40,2,1,3,0,83,91420.0
2025-01-02 01:23:50,PACKET_LOSS_RATE,1.4993,1,23,50,2,1,3,0,83,91430.0
2025-01-02 01:24:00,CPU_USAGE,33.0565,1,24,0,2,1,3,0,84,91440.0
2025-01-02 01:24:10,MEMORY_USAGE,56.5662,1,24,10,2,1,3,0,84,91450.0
2025-01-02 01:24:20,FLASH_WRITE_RATE,3.6021,1,24,20,2,1,3,0,84,91460.0
2025-01-02 01:24:30,WATCHDOG_COUNTER,70.2646,1,24,30,2,1,3,0,84,91470.0
2025-01-02 01:24:40,TANK_PRESSURE,304.1489,1,24,40,2,1,3,0,84,91480.0
2025-01-02 01:24:50,THRUSTER_VALVE_TEMP,17.2303,1,24,50,2,1,3,0,84,91490.0
2025-01-02 01:25:00,BATT_VOLTAGE_1,28.1529,1,25,0,2,1,3,0,85,91500.0
2025-01-02 01:25:10,BATT_VOLTAGE_2,28.4549,1,25,10,2,1,3,0,85,91510.0
2025-01-02 01:25:20,BATT_CURRENT_1,3.0686,1,25,20,2,1,3,0,85,91520.0
2025-01-02 01:25:30,BATT_CURRENT_2,2.818,1,25,30,2,1,3,0,85,91530.0
2025-01-02 01:25:40,BATT_TEMP_1,28.0254,1,25,40,2,1,3,0,85,91540.0
2025-01-02 01:25:50,BATT_TEMP_2,29.5927,1,25,50,2,1,3,0,85,91550.0
2025-01-02 01:26:00,BATT_SOC,90.6999,1,26,0,2,1,3,0,86,91560.0
2025-01-02 01:26:10,SOLAR_PANEL_VOLT_A,32.4539,1,26,10,2,1,3,0,86,91570.0
2025-01-02 01:26:20,SOLAR_PANEL_VOLT_B,30.4976,1,26,20,2,1,3,0,86,91580.0
2025-01-02 01:26:30,SOLAR_PANEL_CURR_A,6.0983,1,26,30,2,1,3,0,86,91590.0
2025-01-02 01:26:40,SOLAR_PANEL_CURR_B,6.4143,1,26,40,2,1,3,0,86,91600.0
2025-01-02 01:26:50,SOLAR_POWER_TOTAL,107.8813,1,26,50,2,1,3,0,86,91610.0
2025-01-02 01:27:00,BUS_VOLTAGE,28.8283,1,27,0,2,1,3,0,87,91620.0
2025-01-02 01:27:10,BUS_CURRENT,10.1986,1,27,10,2,1,3,0,87,91630.0
2025-01-02 01:27:20,THRUSTER_TEMP_1,25.5626,1,27,20,2,1,3,0,87,91640.0
2025-01-02 01:27:30,THRUSTER_TEMP_2,24.9069,1,27,30,2,1,3,0,87,91650.0
2025-01-02 01:27:40,PAYLOAD_TEMP_CAM,24.7742,1,27,40,2,1,3,0,87,91660.0
2025-01-02 01:27:50,PAYLOAD_TEMP_SENSOR,24.9682,1,27,50,2,1,3,0,87,91670.0
2025-01-02 01:28:00,OBC_TEMP,44.7486,1,28,0,2,1,3,0,88,91680.0
2025-01-02 01:28:10,TRANS_TEMP,35.7434,1,28,10,2,1,3,0,88,91690.0
2025-01-02 01:28:20,STRUCT_TEMP_PANEL_X,25.7153,1,28,20,2,1,3,0,88,91700.0
2025-01-02 01:28:30,STRUCT_TEMP_PANEL_Y,19.1717,1,28,30,2,1,3,0,88,91710.0
2025-01-02 01:28:40,STRUCT_TEMP_PANEL_Z,35.7361,1,28,40,2,1,3,0,88,91720.0
2025-01-02 01:28:50,RADIATOR_TEMP,-2.7058,1,28,50,2,1,3,0,88,91730.0
2025-01-02 01:29:00,GYRO_X,0.0319,1,29,0,2,1,3,0,89,91740.0
2025-01-02 01:29:10,GYRO_Y,0.0057,1,29,10,2,1,3,0,89,91750.0
2025-01-02 01:29:20,GYRO_Z,0.0396,1,29,20,2,1,3,0,89,91760.0
2025-01-02 01:29:30,MAGNETOMETER_X,27.8622,1,29,30,2,1,3,0,89,91770.0
2025-01-02 01:29:40,MAGNETOMETER_Y,32.0848,1,29,40,2,1,3,0,89,91780.0
2025-01-02 01:29:50,MAGNETOMETER_Z,13.7845,1,29,50,2,1,3,0,89,91790.0
2025-01-02 01:30:00,REACTION_WHEEL_SPD_X,713.4786,1,30,0,2,1,3,0,90,91800.0
2025-01-02 01:30:10,REACTION_WHEEL_SPD_Y,902.7341,1,30,10,2,1,3,0,90,91810.0
2025-01-02 01:30:20,REACTION_WHEEL_SPD_Z,978.3143,1,30,20,2,1,3,0,90,91820.0
2025-01-02 01:30:30,ATTITUDE_ROLL,-0.3529,1,30,30,2,1,3,0,90,91830.0
